profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
24,,0,III  Vitor,,2023-04-21T10:32:21.000Z,-16.63,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230189_20230421_102743.pdf,-71.85,,1970-01-01T05:27:43.000Z,,8596,1,"21 km al S de Vitor, Arequipa - Arequipa",2023-04-21T10:32:21.000Z,,,2023-0189,189,3.5,,2023-04-21T00:00:00.000Z
10,,0,III-IV  Chivay,,2023-04-21T21:47:27.000Z,-15.74,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230190_20230421_214434.pdf,-71.67,,1970-01-01T16:44:34.000Z,,8597,1,"14 km al SO de Chivay, Caylloma - Arequipa",2023-04-21T21:47:27.000Z,,,2023-0190,190,3.8,,2023-04-21T00:00:00.000Z
38,,0,III-IV  Sta. Maria De Nieva,,2023-04-21T23:15:10.000Z,-5.1,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230191_20230421_231041.pdf,-77.53,,1970-01-01T18:10:41.000Z,,8598,1,"69 km al SE de Sta. Maria De Nieva, Condorcanqui - Amazonas",2023-04-21T23:15:10.000Z,,,2023-0191,191,4.7,,2023-04-21T00:00:00.000Z
10,,0,III  Chivay,,2023-04-22T00:32:09.000Z,-15.74,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230192_20230422_002942.pdf,-71.65,,1970-01-01T19:29:42.000Z,,8599,1,"13 km al SO de Chivay, Caylloma - Arequipa",2023-04-22T00:32:09.000Z,,,2023-0192,192,3.6,,2023-04-21T00:00:00.000Z
102,,0,,,2023-04-22T02:28:22.000Z,-14.75,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230193_20230422_022256.pdf,-73.95,,1970-01-01T21:22:56.000Z,,8600,1,"20 km al E de Puquio, Lucanas - Ayacucho",2023-04-22T02:28:22.000Z,,,2023-0193,193,4,,2023-04-21T00:00:00.000Z
71,,0,III  Yauca,,2023-04-23T07:12:47.000Z,-15.65,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230194_20230423_070906.pdf,-74.59,,1970-01-01T02:09:06.000Z,,8601,1,"8 km al O de Yauca, Caraveli - Arequipa",2023-04-23T07:12:47.000Z,,,2023-0194,194,4.1,,2023-04-23T00:00:00.000Z
62,,0,III-IV  Zarumilla,,2023-04-25T05:40:45.000Z,-2.82,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230195_20230425_053559.pdf,-79.9,,1970-01-01T00:35:59.000Z,,8602,1,"86 km al NE de Zarumilla, Zarumilla - Tumbes",2023-04-25T05:40:45.000Z,,,2023-0195,195,5.6,,2023-04-25T00:00:00.000Z
11,,0,III  Huambo,,2023-04-25T13:58:07.000Z,-15.73,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230196_20230425_135250.pdf,-72.1,,1970-01-01T08:52:50.000Z,,8603,1,"1 km al E de Huambo, Caylloma - Arequipa",2023-04-25T13:58:07.000Z,,,2023-0196,196,3.7,,2023-04-25T00:00:00.000Z
43,,0,,,2023-04-27T16:37:14.000Z,-15.16,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230197_20230427_163151.pdf,-75.82,,1970-01-01T11:31:51.000Z,,8604,1,"73 km al O de Marcona, Nazca - Ica",2023-04-27T16:37:14.000Z,,,2023-0197,197,4,,2023-04-27T00:00:00.000Z
18,,0,III  Sullana,,2023-04-30T03:37:25.000Z,-4.89,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230198_20230430_033352.pdf,-80.86,,1970-01-01T22:33:52.000Z,,8605,1,"19 km al O de Sullana, Sullana - Piura",2023-04-30T03:37:25.000Z,,,2023-0198,198,3.9,,2023-04-29T00:00:00.000Z
58,,0,III  Sechura,,2023-05-01T05:32:50.000Z,-6.14,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230199_20230501_051813.pdf,-81.44,,1970-01-01T00:18:13.000Z,,8606,1,"95 km al SO de Sechura, Sechura - Piura",2023-05-01T05:32:50.000Z,,,2023-0199,199,4.7,,2023-05-01T00:00:00.000Z
84,,0,III  Ocoña,,2023-05-01T06:32:13.000Z,-16.21,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230200_20230501_062833.pdf,-73.2,,1970-01-01T01:28:33.000Z,,8607,1,"27 km al NO de Ocoña, Camana - Arequipa",2023-05-01T06:32:13.000Z,,,2023-0200,200,4.5,,2023-05-01T00:00:00.000Z
133,,0,III  Contamana,,2023-05-01T09:37:06.000Z,-7.35,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230201_20230501_093106.pdf,-74.62,,1970-01-01T04:31:06.000Z,,8608,1,"43 km al E de Contamana, Ucayali - Loreto",2023-05-01T09:37:06.000Z,,,2023-0201,201,5,,2023-05-01T00:00:00.000Z
105,,0,,,2023-05-01T19:16:23.000Z,-14.49,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230202_20230501_191114.pdf,-74.24,,1970-01-01T14:11:14.000Z,,8609,1,"26 km al NO de Puquio, Lucanas - Ayacucho",2023-05-01T19:16:23.000Z,,,2023-0202,202,4,,2023-05-01T00:00:00.000Z
10,,0,III-IV  Pinchollo,,2023-05-02T06:08:03.000Z,-15.64,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230203_20230502_060534.pdf,-71.83,,1970-01-01T01:05:34.000Z,,8610,1,"3 km al S de Pinchollo, Caylloma - Arequipa",2023-05-02T06:08:03.000Z,,,2023-0203,203,3.8,,2023-05-02T00:00:00.000Z
155,,0,III  Pucallpa,,2023-05-02T15:16:15.000Z,-8.53,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230204_20230502_151158.pdf,-74.47,,1970-01-01T10:11:58.000Z,,8611,1,"19 km al S de Pucallpa, Coronel Portillo - Ucayali",2023-05-02T15:16:15.000Z,,,2023-0204,204,4.6,,2023-05-02T00:00:00.000Z
35,,0,IV  Ocoña,,2023-05-03T02:13:40.000Z,-16.51,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230205_20230503_021110.pdf,-73.07,,1970-01-01T21:11:10.000Z,,8612,1,"9 km al S de Ocoña, Camana - Arequipa",2023-05-03T02:13:40.000Z,,,2023-0205,205,5,,2023-05-02T00:00:00.000Z
128,,0,,,2023-05-04T00:33:39.000Z,-7.84,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230206_20230504_003017.pdf,-75.91,,1970-01-01T19:30:17.000Z,,8613,1,"77 km al NE de Tocache Nuevo, Tocache - San Martin",2023-05-04T00:33:39.000Z,,,2023-0206,206,4.2,,2023-05-03T00:00:00.000Z
50,,0,III  Tacna,,2023-05-04T10:18:30.000Z,-18.35,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230207_20230504_101354.pdf,-70.63,,1970-01-01T05:13:54.000Z,,8614,1,"55 km al SO de Tacna, Tacna - Tacna",2023-05-04T10:18:30.000Z,,,2023-0207,207,3.9,,2023-05-04T00:00:00.000Z
149,,0,,,2023-05-05T01:09:29.000Z,-8.56,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230208_20230505_010605.pdf,-74.79,,1970-01-01T20:06:05.000Z,,8615,1,"36 km al SO de Pucallpa, Coronel Portillo - Ucayali",2023-05-05T01:09:29.000Z,,,2023-0208,208,4,,2023-05-04T00:00:00.000Z
17,,0,IV  Corongo,,2023-05-05T17:01:57.000Z,-8.65,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230209_20230505_165933.pdf,-77.84,,1970-01-01T11:59:33.000Z,,8616,1,"17 km al SE de Corongo, Corongo - Ancash",2023-05-05T17:01:57.000Z,,,2023-0209,209,3.9,,2023-05-05T00:00:00.000Z
11,,0,III  Maca,,2023-05-06T00:31:17.000Z,-15.78,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230210_20230506_002839.pdf,-71.7,,1970-01-01T19:28:39.000Z,,8617,1,"17 km al SE de Maca, Caylloma - Arequipa",2023-05-06T00:31:17.000Z,,,2023-0210,210,3.6,,2023-05-05T00:00:00.000Z
98,,0,III  Yangas,,2023-05-06T03:59:08.000Z,-11.78,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230211_20230506_035610.pdf,-76.75,,1970-01-01T22:56:10.000Z,,8618,1,"15 km al SE de Yangas, Canta - Lima",2023-05-06T03:59:08.000Z,,,2023-0211,211,3.9,,2023-05-05T00:00:00.000Z
35,,0,III  Tocache Nuevo,,2023-05-06T19:50:13.000Z,-8.05,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230212_20230506_194517.pdf,-76.71,,1970-01-01T14:45:17.000Z,,8619,1,"25 km al NO de Tocache Nuevo, Tocache - San Martin",2023-05-06T19:50:13.000Z,,,2023-0212,212,4.2,,2023-05-06T00:00:00.000Z
155,,0,,,2023-05-07T01:24:30.000Z,-15.41,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230213_20230507_012136.pdf,-71.77,,1970-01-01T20:21:36.000Z,,8620,1,"22 km al N de Madrigal, Caylloma - Arequipa",2023-05-07T01:24:30.000Z,,,2023-0213,213,4.1,,2023-05-06T00:00:00.000Z
52,,0,II-III  San Vicente De Cañete,,2023-05-07T03:57:54.000Z,-13.01,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230214_20230507_035503.pdf,-76.71,,1970-01-01T22:55:03.000Z,,8621,1,"37 km al O de San Vicente De Cañete, Cañete - Lima",2023-05-07T03:57:54.000Z,,,2023-0214,214,3.6,,2023-05-06T00:00:00.000Z
15,,0,III  Bagua,,2023-05-07T11:07:12.000Z,-5.73,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230215_20230507_110317.pdf,-78.65,,1970-01-01T06:03:17.000Z,,8622,1,"17 km al SO de Bagua, Bagua - Amazonas",2023-05-07T11:07:12.000Z,,,2023-0215,215,3.7,,2023-05-07T00:00:00.000Z
14,,0,III  Huambo,,2023-05-09T05:26:33.000Z,-15.71,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230216_20230509_052149.pdf,-72.11,,1970-01-01T00:21:49.000Z,,8623,1,"2 km al N de Huambo, Caylloma - Arequipa",2023-05-09T05:26:33.000Z,,,2023-0216,216,3.6,,2023-05-09T00:00:00.000Z
13,,0,III-IV  Uchiza,,2023-05-09T05:36:58.000Z,-8.42,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230217_20230509_053156.pdf,-76.38,,1970-01-01T00:31:56.000Z,,8624,1,"13 km al NE de Uchiza, Tocache - San Martin",2023-05-09T05:36:58.000Z,,,2023-0217,217,4.2,,2023-05-09T00:00:00.000Z
23,,0,,,2023-05-11T16:37:01.000Z,-8.99,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230218_20230511_062914.pdf,-79.81,,1970-01-01T01:29:14.000Z,,8625,1,"127 km al SO de Salaverry, Trujillo - La Libertad",2023-05-11T16:37:01.000Z,,,2023-0218,218,4.4,,2023-05-11T00:00:00.000Z
26,,0,III  San Ignacio,,2023-05-11T11:40:37.000Z,-4.61,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230219_20230511_113408.pdf,-78.76,,1970-01-01T06:34:08.000Z,,8626,1,"63 km al NE de San Ignacio, San Ignacio - Cajamarca",2023-05-11T11:40:37.000Z,,,2023-0219,219,3.5,,2023-05-11T00:00:00.000Z
68,,0,III  Ancon,,2023-05-11T20:02:14.000Z,-11.76,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230220_20230511_195512.pdf,-77.43,,1970-01-01T14:55:12.000Z,,8627,1,"28 km al O de Ancon, Lima - Lima",2023-05-11T20:02:14.000Z,,,2023-0220,220,3.8,,2023-05-11T00:00:00.000Z
50,,0,IV  Camana,,2023-05-12T09:12:35.000Z,-16.61,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230221_20230512_090846.pdf,-72.94,,1970-01-01T04:08:46.000Z,,8628,1,"25 km al O de Camana, Camana - Arequipa",2023-05-12T09:12:35.000Z,,,2023-0221,221,4.7,,2023-05-12T00:00:00.000Z
16,,0,III-IV  Olmos,,2023-05-12T13:42:35.000Z,-6,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230222_20230512_134020.pdf,-79.4,,1970-01-01T08:40:20.000Z,,8629,1,"55 km al E de Olmos, Lambayeque - Lambayeque",2023-05-12T13:42:35.000Z,,,2023-0222,222,4,,2023-05-12T00:00:00.000Z
11,,0,IV  Yanaoca,,2023-05-12T17:34:20.000Z,-14.3,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230223_20230512_172946.pdf,-71.43,,1970-01-01T12:29:46.000Z,,8630,1,"10 km al S de Yanaoca, Canas - Cusco",2023-05-12T17:34:20.000Z,,,2023-0223,223,4.2,,2023-05-12T00:00:00.000Z
13,,0,III-IV  Yanaoca,,2023-05-12T18:22:42.000Z,-14.28,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230224_20230512_181900.pdf,-71.36,,1970-01-01T13:19:00.000Z,,8631,1,"11 km al SE de Yanaoca, Canas - Cusco",2023-05-12T18:22:42.000Z,,,2023-0224,224,3.8,,2023-05-12T00:00:00.000Z
76,,0,II  Huacho,,2023-05-13T08:38:51.000Z,-11.05,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230225_20230513_083436.pdf,-77.65,,1970-01-01T03:34:36.000Z,,8632,1,"8 km al NO de Huacho, Huaura - Lima",2023-05-13T08:38:51.000Z,,,2023-0225,225,3.8,,2023-05-13T00:00:00.000Z
30,,0,,,2023-05-13T12:20:26.000Z,-5.81,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230226_20230513_121353.pdf,-81.28,,1970-01-01T07:13:53.000Z,,8633,1,"59 km al SO de Sechura, Sechura - Piura",2023-05-13T12:20:26.000Z,,,2023-0226,226,4,,2023-05-13T00:00:00.000Z
59,,0,III  Ica,,2023-05-14T07:16:40.000Z,-14.26,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230227_20230514_071041.pdf,-75.69,,1970-01-01T02:10:41.000Z,,8634,1,"21 km al S de Ica, Ica - Ica",2023-05-14T07:16:40.000Z,,,2023-0227,227,3.8,,2023-05-14T00:00:00.000Z
121,,0,,,2023-05-14T14:19:53.000Z,-6.56,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230228_20230514_141645.pdf,-76.29,,1970-01-01T09:16:45.000Z,,8635,1,"10 km al E de Tarapoto, San Martin - San Martin",2023-05-14T14:19:53.000Z,,,2023-0228,228,4.4,,2023-05-14T00:00:00.000Z
86,,0,,,2023-05-15T05:05:14.000Z,-16.21,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230229_20230515_050125.pdf,-73.23,,1970-01-01T00:01:25.000Z,,8636,1,"29 km al NO de Ocoña, Camana - Arequipa",2023-05-15T05:05:14.000Z,,,2023-0229,229,4.2,,2023-05-15T00:00:00.000Z
64,,0,III  Camana,,2023-05-15T12:20:04.000Z,-16.48,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230230_20230515_121540.pdf,-72.67,,1970-01-01T07:15:40.000Z,,8637,1,"16 km al N de Camana, Camana - Arequipa",2023-05-15T12:20:04.000Z,,,2023-0230,230,4,,2023-05-15T00:00:00.000Z
135,,0,,,2023-05-16T17:59:42.000Z,-15.49,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230231_20230516_175740.pdf,-72.47,,1970-01-01T12:57:40.000Z,,8638,1,"13 km al O de Andagua, Castilla - Arequipa",2023-05-16T17:59:42.000Z,,,2023-0231,231,4.2,,2023-05-16T00:00:00.000Z
10,,0,IV  Cabanaconde,,2023-05-17T02:18:22.000Z,-15.66,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230232_20230517_021520.pdf,-72,,1970-01-01T21:15:20.000Z,,8639,1,"5 km al SO de Cabanaconde, Caylloma - Arequipa",2023-05-17T02:18:22.000Z,,,2023-0232,232,3.9,,2023-05-16T00:00:00.000Z
150,,0,,,2023-05-18T11:18:14.000Z,-16.11,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230233_20230518_111137.pdf,-71.67,,1970-01-01T06:11:37.000Z,,8640,1,"16 km al N de Yura, Arequipa - Arequipa",2023-05-18T11:18:14.000Z,,,2023-0233,233,4,,2023-05-18T00:00:00.000Z
123,,0,,,2023-05-19T23:00:24.000Z,-10.43,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230234_20230519_225636.pdf,-74.54,,1970-01-01T17:56:36.000Z,,8641,1,"50 km al E de Puerto Bermudez, Oxapampa - Pasco",2023-05-19T23:00:24.000Z,,,2023-0234,234,4.3,,2023-05-19T00:00:00.000Z
15,,0,III  Ocuviri,,2023-05-20T06:26:00.000Z,-15.1,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230235_20230520_061843.pdf,-71.13,,1970-01-01T01:18:43.000Z,,8642,1,"24 km al O de Ocuviri, Lampa - Puno",2023-05-20T06:26:00.000Z,,,2023-0235,235,3.3,,2023-05-20T00:00:00.000Z
100,,0,,,2023-05-20T16:29:26.000Z,-17.69,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230236_20230520_162537.pdf,-70.49,,1970-01-01T11:25:37.000Z,,8643,1,"30 km al S de Ilabaya, Jorge Basadre - Tacna",2023-05-20T16:29:26.000Z,,,2023-0236,236,4.1,,2023-05-20T00:00:00.000Z
20,,0,III  Ica,,2023-05-21T21:02:24.000Z,-14.8,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230237_20230521_205630.pdf,-76.2,,1970-01-01T15:56:30.000Z,,8644,1,"96 km al SO de Ica, Ica - Ica",2023-05-21T21:02:24.000Z,,,2023-0237,237,4.6,,2023-05-21T00:00:00.000Z
92,,0,,,2023-05-22T00:09:40.000Z,-15.81,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230238_20230522_000545.pdf,-73.32,,1970-01-01T19:05:45.000Z,,8645,1,"6 km al SE de Caraveli, Caraveli - Arequipa",2023-05-22T00:09:40.000Z,,,2023-0238,238,4.2,,2023-05-21T00:00:00.000Z
34,,0,III  Curimana,,2023-05-22T12:25:30.000Z,-8.05,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230239_20230522_122125.pdf,-75.44,,1970-01-01T07:21:25.000Z,,8646,1,"53 km al NO de Curimana, Padre Abad - Ucayali",2023-05-22T12:25:30.000Z,,,2023-0239,239,3.8,,2023-05-22T00:00:00.000Z
18,,0,II  Candarave,,2023-05-23T09:03:47.000Z,-17.22,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230240_20230523_085933.pdf,-70.23,,1970-01-01T03:59:33.000Z,,8647,1,"5 km al NE de Candarave, Candarave - Tacna",2023-05-23T09:03:47.000Z,,,2023-0240,240,3.5,,2023-05-23T00:00:00.000Z
118,,0,,,2023-05-24T17:56:51.000Z,-6.79,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230241_20230524_175016.pdf,-75.88,,1970-01-01T12:50:16.000Z,,8648,1,"62 km al SE de Tarapoto, San Martin - San Martin",2023-05-24T17:56:51.000Z,,,2023-0241,241,4.4,,2023-05-24T00:00:00.000Z
113,,0,III-IV  Chuschi,,2023-05-24T18:42:41.000Z,-13.46,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230242_20230524_183838.pdf,-74.69,,1970-01-01T13:38:38.000Z,,8649,1,"39 km al O de Chuschi, Cangallo - Ayacucho",2023-05-24T18:42:41.000Z,,,2023-0242,242,4.9,,2023-05-24T00:00:00.000Z
10,,0,II  Pinchollo,,2023-05-25T11:21:15.000Z,-15.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230243_20230525_111743.pdf,-71.85,,1970-01-01T06:17:43.000Z,,8650,1,"6 km al S de Pinchollo, Caylloma - Arequipa",2023-05-25T11:21:15.000Z,,,2023-0243,243,3.5,,2023-05-25T00:00:00.000Z
40,,0,II  Chilca,,2023-05-25T12:44:52.000Z,-12.63,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230244_20230525_124107.pdf,-76.87,,1970-01-01T07:41:07.000Z,,8651,1,"19 km al SO de Chilca, Cañete - Lima",2023-05-25T12:44:52.000Z,,,2023-0244,244,3.5,,2023-05-25T00:00:00.000Z
130,,0,,,2023-05-25T20:26:26.000Z,-17.77,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230245_20230525_202012.pdf,-70.11,,1970-01-01T15:20:12.000Z,,8652,1,"22 km al N de Calana, Tacna - Tacna",2023-05-25T20:26:26.000Z,,,2023-0245,245,4,,2023-05-25T00:00:00.000Z
34,,0,,,2023-05-26T07:48:46.000Z,-11.33,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230246_20230526_074331.pdf,-79.03,,1970-01-01T02:43:31.000Z,,8653,1,"153 km al SO de Barranca, Barranca - Lima",2023-05-26T07:48:46.000Z,,,2023-0246,246,4,,2023-05-26T00:00:00.000Z
10,,0,III  Maca,,2023-05-26T23:08:07.000Z,-15.77,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230247_20230526_230404.pdf,-71.77,,1970-01-01T18:04:04.000Z,,8654,1,"14 km al S de Maca, Caylloma - Arequipa",2023-05-26T23:08:07.000Z,,,2023-0247,247,3.5,,2023-05-26T00:00:00.000Z
17,,0,III  Chivay,,2023-05-27T15:46:04.000Z,-15.68,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230248_20230527_154304.pdf,-71.56,,1970-01-01T10:43:04.000Z,,8655,1,"7 km al SE de Chivay, Caylloma - Arequipa",2023-05-27T15:46:04.000Z,,,2023-0248,248,3.6,,2023-05-27T00:00:00.000Z
27,,0,III  San Pedro De Lloc,,2023-05-27T21:01:14.000Z,-8.26,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230249_20230527_205414.pdf,-80.03,,1970-01-01T15:54:14.000Z,,8656,1,"109 km al SO de San Pedro De Lloc, Pacasmayo - La Libertad",2023-05-27T21:01:14.000Z,,,2023-0249,249,4.5,,2023-05-27T00:00:00.000Z
8,,0,V  Maca,,2023-05-28T19:11:14.000Z,-15.78,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230250_20230528_190820.pdf,-71.76,,1970-01-01T14:08:20.000Z,,8657,1,"16 km al S de Maca, Caylloma - Arequipa",2023-05-28T19:11:14.000Z,,,2023-0250,250,4.5,,2023-05-28T00:00:00.000Z
7,,0,III  Maca,,2023-05-28T22:40:17.000Z,-15.78,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230251_20230528_223653.pdf,-71.73,,1970-01-01T17:36:53.000Z,,8658,1,"16 km al S de Maca, Caylloma - Arequipa",2023-05-28T22:40:17.000Z,,,2023-0251,251,3.8,,2023-05-28T00:00:00.000Z
153,,0,III  Tingo Maria,,2023-05-29T02:48:11.000Z,-9.56,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230252_20230529_024419.pdf,-76.12,,1970-01-01T21:44:19.000Z,,8659,1,"33 km al SO de Tingo Maria, Leoncio Prado - Huanuco",2023-05-29T02:48:11.000Z,,,2023-0252,252,4.2,,2023-05-28T00:00:00.000Z
36,,0,,,2023-05-29T03:36:46.000Z,-8.62,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230253_20230529_033233.pdf,-79.57,,1970-01-01T22:32:33.000Z,,8660,1,"81 km al SO de Salaverry, Trujillo - La Libertad",2023-05-29T03:36:46.000Z,,,2023-0253,253,4,,2023-05-28T00:00:00.000Z
156,,0,IV  Pucallpa,,2023-05-29T05:05:25.000Z,-7.99,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230254_20230529_045732.pdf,-74.56,,1970-01-01T23:57:32.000Z,,8661,1,"42 km al N de Pucallpa, Coronel Portillo - Ucayali",2023-05-29T05:05:25.000Z,,,2023-0254,254,5.7,,2023-05-28T00:00:00.000Z
10,,0,III  Maca,,2023-05-29T17:14:32.000Z,-15.77,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230255_20230529_171043.pdf,-71.76,,1970-01-01T12:10:43.000Z,,8662,1,"14 km al S de Maca, Caylloma - Arequipa",2023-05-29T17:14:32.000Z,,,2023-0255,255,3.6,,2023-05-29T00:00:00.000Z
52,,0,II  Chilca,,2023-05-30T01:56:45.000Z,-12.66,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230256_20230530_015150.pdf,-76.93,,1970-01-01T20:51:50.000Z,,8663,1,"27 km al SO de Chilca, Cañete - Lima",2023-05-30T01:56:45.000Z,,,2023-0256,256,3.6,,2023-05-29T00:00:00.000Z
95,,0,,,2023-05-30T03:37:35.000Z,-18.27,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230257_20230530_033203.pdf,-70.12,,1970-01-01T22:32:03.000Z,,8664,1,"32 km al SE de Tacna, Tacna - Tacna",2023-05-30T03:37:35.000Z,,,2023-0257,257,4,,2023-05-29T00:00:00.000Z
9,,0,III  Maca,,2023-05-30T10:10:31.000Z,-15.77,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230258_20230530_095714.pdf,-71.77,,1970-01-01T04:57:14.000Z,,8665,1,"14 km al S de Maca, Caylloma - Arequipa",2023-05-30T10:10:31.000Z,,,2023-0258,258,3.7,,2023-05-30T00:00:00.000Z
145,,0,,,2023-05-30T11:46:30.000Z,-5.15,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230259_20230530_113920.pdf,-77.03,,1970-01-01T06:39:20.000Z,,8666,1,"52 km al SO de Barranca, Datem del Marañón - Loreto",2023-05-30T11:46:30.000Z,,,2023-0259,259,4.1,,2023-05-30T00:00:00.000Z
46,,0,III  Tacna,,2023-05-30T17:00:11.000Z,-20.59,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230260_20230530_165136.pdf,-70.6,,1970-01-01T11:51:36.000Z,,8667,1,"289 km al S de Tacna, Tacna - Tacna",2023-05-30T17:00:11.000Z,,,2023-0260,260,5.6,,2023-05-30T00:00:00.000Z
12,,0,III  Maca,,2023-05-30T20:28:55.000Z,-15.8,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230261_20230530_202537.pdf,-71.78,,1970-01-01T15:25:37.000Z,,8668,1,"18 km al S de Maca, Caylloma - Arequipa",2023-05-30T20:28:55.000Z,,,2023-0261,261,3.7,,2023-05-30T00:00:00.000Z
30,,0,II-III  Zorritos,,2023-05-31T16:05:05.000Z,-3.36,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230262_20230530_202515.pdf,-80.78,,1970-01-01T15:25:15.000Z,,8669,1,"37 km al N de Zorritos, Contralmirante Villar - Tumbes",2023-05-31T16:05:05.000Z,,,2023-0262,262,3.9,,2023-05-30T00:00:00.000Z
169,,0,,,2023-06-01T04:08:24.000Z,-8.29,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230263_20230601_040329.pdf,-74.32,,1970-01-01T23:03:29.000Z,,8670,1,"25 km al E de Pucallpa, Coronel Portillo - Ucayali",2023-06-01T04:08:24.000Z,,,2023-0263,263,4.2,,2023-05-31T00:00:00.000Z
