NOM_TIPO;NOM_DPTO;NOM_MUSEO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;TOTAL_PAGANTES
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;2,106
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;419
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;189
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;608
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;216;5,415
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;14;471
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;230;5,886
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;0
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;0
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;53;183;2,585
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;4;594
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;53;187;3,179
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;326;3,165
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;22;995
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;348;4,160
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;751;8,314
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;4,011
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;751;12,325
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,626
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;238
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,864
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,639;20,505
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,174;10,838
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;2,813;31,343
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,924;25,118
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,354;11,023
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;3,278;36,141
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,395;21,935
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;816;9,293
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;2,211;31,228
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,382;27,855
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;837;13,258
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;2,219;41,113
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,208;19,925
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;867;12,135
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;2,075;32,060
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,001;14,648
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;909;11,511
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;1,910;26,159
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,034
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;23
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,057
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;425
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;20
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;445
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;474
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;51
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;525
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,518
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;124
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,642
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,626
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;238
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,864
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;4,389
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;375
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;4,764
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;7,073
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;360
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;7,433
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;5,174
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;346
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;5,520
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;7,114
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;667
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;7,781
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;4,071
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;680
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;4,751
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;3,111
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;731
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;3,842
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;30
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;30
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;28
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;28
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;30
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;30
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;30
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;30
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;29
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;29
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;40
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;40
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;46
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;46
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;47
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;47
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;38
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;30
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;68
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;18
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;18
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;38
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;34
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;72
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;75
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;5
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;80
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;53
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;2
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;55
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;124
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;22
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;146
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;124
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;22
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;146
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;194
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;43
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;237
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;611
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;105
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;716
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;550
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;107
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;657
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;483
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;93
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;576
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;461
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;77
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;538
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;233
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;189
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;422
Nacionales;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;145
Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;189
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;0;0;0;0;334
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;50
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;50
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;0
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;0
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;39
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;39
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;62
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;62
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;79
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;79
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;49
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;32
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;81
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;68
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;30
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;98
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;107
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;107
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;46
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;56
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;102
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;46
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;56
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;102
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;37
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;52
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;89
Nacionales;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;36
Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;189
Nacionales Y Extranjeros;Cusco;Conjunto Arqueologico de Huchuy Qosco;0;0;0;0;0;225
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;19,861
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;2,465
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;22,326
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;7,728
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;1,000
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;8,728
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;8,059
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;602;9;28;0;0;2,799
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;602;9;28;0;0;10,858
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;16,847
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;4,464
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;21,311
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;18,296
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;1,507;30;82;0;0;9,118
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;1,507;30;82;0;0;27,414
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;36,607
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;2,037;51;130;0;0;12,369
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;2,037;51;130;0;0;48,976
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;44,884
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;10,600;11,644
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;10,600;56,528
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;36,299
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;16,602
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;52,901
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;43,250
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;19,300
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;62,550
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;31,198
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;4,061;40;146;0;0;29,001
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;4,061;40;146;0;0;60,199
Nacionales;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;22,898
Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;26,229
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Machu Picchu;0;0;0;0;0;49,127
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;33
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;33
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;28
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;28
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;35
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;35
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;12
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;12
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;4
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0;0;0;4
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales Y Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Nacionales;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
Extranjeros;Huanuco;Zona Arqueologica Monumental de Garu;0;0;0;0;0;0
