ANIO;NOM_MES;NOM_DPTO;COD_TIPO;TOTAL_PAGANTES
2021;Diciembre;Cajamarca;1;30
2021;Diciembre;Cajamarca;2;1,703
2021;Enero;Cajamarca;0;0
2021;Enero;Cajamarca;1;0
2021;Enero;Cajamarca;2;0
2021;Febrero;Cajamarca;0;0
2021;Febrero;Cajamarca;1;0
2021;Febrero;Cajamarca;2;0
2021;Marzo;Cajamarca;0;0
2021;Marzo;Cajamarca;1;0
2021;Marzo;Cajamarca;2;0
2021;Abril;Cajamarca;0;0
2021;Abril;Cajamarca;1;0
2021;Abril;Cajamarca;2;0
2021;Mayo;Cajamarca;0;0
2021;Mayo;Cajamarca;1;0
2021;Mayo;Cajamarca;2;0
2021;Junio;Cajamarca;0;615
2021;Junio;Cajamarca;1;0
2021;Junio;Cajamarca;2;615
2021;Julio;Cajamarca;0;8,226
2021;Julio;Cajamarca;1;68
2021;Julio;Cajamarca;2;8,294
2021;Agosto;Cajamarca;0;8,577
2021;Agosto;Cajamarca;1;29
2021;Agosto;Cajamarca;2;8,606
2021;Setiembre;Cajamarca;0;1,324
2021;Setiembre;Cajamarca;1;15
2021;Setiembre;Cajamarca;2;1,339
2021;Octubre;Cajamarca;0;4,076
2021;Octubre;Cajamarca;1;74
2021;Octubre;Cajamarca;2;4,150
2021;Noviembre;Cajamarca;0;3,084
2021;Noviembre;Cajamarca;1;21
2021;Noviembre;Cajamarca;2;3,105
2021;Diciembre;Cajamarca;0;1,909
2021;Diciembre;Cajamarca;1;33
2021;Diciembre;Cajamarca;2;1,942
2021;Enero;Cajamarca;0;0
2021;Enero;Cajamarca;1;0
2021;Enero;Cajamarca;2;0
2021;Febrero;Cajamarca;0;0
2021;Febrero;Cajamarca;1;0
2021;Febrero;Cajamarca;2;0
2021;Marzo;Cajamarca;0;38
2021;Marzo;Cajamarca;1;0
2021;Marzo;Cajamarca;2;38
2021;Abril;Cajamarca;0;29
2021;Abril;Cajamarca;1;0
2021;Abril;Cajamarca;2;29
2021;Mayo;Cajamarca;0;52
2021;Mayo;Cajamarca;1;0
2021;Mayo;Cajamarca;2;52
2021;Junio;Cajamarca;0;147
2021;Junio;Cajamarca;1;0
2021;Junio;Cajamarca;2;147
2021;Julio;Cajamarca;0;464
2021;Julio;Cajamarca;1;2
2021;Julio;Cajamarca;2;466
2021;Agosto;Cajamarca;0;313
2021;Agosto;Cajamarca;1;0
2021;Agosto;Cajamarca;2;313
2021;Setiembre;Cajamarca;0;242
2021;Setiembre;Cajamarca;1;3
2021;Setiembre;Cajamarca;2;245
2021;Octubre;Cajamarca;0;386
2021;Octubre;Cajamarca;1;3
2021;Octubre;Cajamarca;2;389
2021;Noviembre;Cajamarca;0;236
2021;Noviembre;Cajamarca;1;7
2021;Noviembre;Cajamarca;2;243
2021;Diciembre;Cajamarca;0;180
2021;Diciembre;Cajamarca;1;3
2021;Diciembre;Cajamarca;2;183
2021;Enero;Cusco;0;0
2021;Enero;Cusco;1;0
2021;Enero;Cusco;2;0
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;0
2021;Marzo;Cusco;1;0
2021;Marzo;Cusco;2;0
2021;Abril;Cusco;0;0
2021;Abril;Cusco;1;0
2021;Abril;Cusco;2;0
2021;Mayo;Cusco;0;0
2021;Mayo;Cusco;1;0
2021;Mayo;Cusco;2;0
2021;Junio;Cusco;0;0
2021;Junio;Cusco;1;0
2021;Junio;Cusco;2;0
2021;Julio;Cusco;0;56
2021;Julio;Cusco;1;280
2021;Julio;Cusco;2;336
2021;Agosto;Cusco;0;107
2021;Agosto;Cusco;1;835
2021;Agosto;Cusco;2;942
2021;Setiembre;Cusco;0;174
2021;Setiembre;Cusco;1;1,079
2021;Setiembre;Cusco;2;1,253
2021;Octubre;Cusco;0;64
2021;Octubre;Cusco;1;1,220
2021;Octubre;Cusco;2;1,284
2021;Noviembre;Cusco;0;64
2021;Noviembre;Cusco;1;1,220
2021;Noviembre;Cusco;2;1,284
2021;Diciembre;Cusco;0;27
2021;Diciembre;Cusco;1;948
2021;Diciembre;Cusco;2;975
2021;Enero;Cusco;0;0
2021;Enero;Cusco;1;0
2021;Enero;Cusco;2;0
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;0
2021;Marzo;Cusco;1;0
2021;Marzo;Cusco;2;0
2021;Abril;Cusco;0;0
2021;Abril;Cusco;1;0
2021;Abril;Cusco;2;0
2021;Mayo;Cusco;0;0
2021;Mayo;Cusco;1;0
2021;Mayo;Cusco;2;0
2021;Junio;Cusco;0;0
2021;Junio;Cusco;1;0
2021;Junio;Cusco;2;0
2021;Julio;Cusco;0;16
2021;Julio;Cusco;1;18
2021;Julio;Cusco;2;34
2021;Agosto;Cusco;0;0
2021;Agosto;Cusco;1;47
2021;Agosto;Cusco;2;47
2021;Setiembre;Cusco;0;0
2021;Setiembre;Cusco;1;86
2021;Setiembre;Cusco;2;86
2021;Octubre;Cusco;0;0
2021;Octubre;Cusco;1;49
2021;Octubre;Cusco;2;49
2021;Noviembre;Cusco;0;0
2021;Noviembre;Cusco;1;10
2021;Noviembre;Cusco;2;10
2021;Diciembre;Cusco;0;0
2021;Diciembre;Cusco;1;51
2021;Diciembre;Cusco;2;51
2021;Enero;Cusco;0;9
2021;Enero;Cusco;1;56
2021;Enero;Cusco;2;65
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;17
2021;Marzo;Cusco;1;29
2021;Marzo;Cusco;2;46
2021;Abril;Cusco;0;17
2021;Abril;Cusco;1;124
2021;Abril;Cusco;2;141
2021;Mayo;Cusco;0;40
2021;Mayo;Cusco;1;301
2021;Mayo;Cusco;2;341
2021;Junio;Cusco;0;46
2021;Junio;Cusco;1;514
2021;Junio;Cusco;2;560
2021;Julio;Cusco;0;42
2021;Julio;Cusco;1;511
2021;Julio;Cusco;2;553
2021;Agosto;Cusco;0;44
2021;Agosto;Cusco;1;619
2021;Agosto;Cusco;2;663
2021;Setiembre;Cusco;0;26
2021;Setiembre;Cusco;1;709
2021;Setiembre;Cusco;2;735
2021;Octubre;Cusco;0;46
2021;Octubre;Cusco;1;686
2021;Octubre;Cusco;2;732
2021;Noviembre;Cusco;0;13
2021;Noviembre;Cusco;1;620
2021;Noviembre;Cusco;2;633
2021;Diciembre;Cusco;0;20
2021;Diciembre;Cusco;1;760
2021;Diciembre;Cusco;2;780
2021;Enero;Cusco;0;368
2021;Enero;Cusco;1;0
2021;Enero;Cusco;2;368
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;246
2021;Marzo;Cusco;1;0
2021;Marzo;Cusco;2;246
2021;Abril;Cusco;0;239
2021;Abril;Cusco;1;0
2021;Abril;Cusco;2;239
2021;Mayo;Cusco;0;333
2021;Mayo;Cusco;1;10
2021;Mayo;Cusco;2;343
2021;Junio;Cusco;0;460
2021;Junio;Cusco;1;32
2021;Junio;Cusco;2;492
2021;Julio;Cusco;0;625
2021;Julio;Cusco;1;165
2021;Julio;Cusco;2;790
2021;Agosto;Cusco;0;895
2021;Agosto;Cusco;1;694
2021;Agosto;Cusco;2;1,589
2021;Setiembre;Cusco;0;826
2021;Setiembre;Cusco;1;960
2021;Setiembre;Cusco;2;1,786
2021;Octubre;Cusco;0;680
2021;Octubre;Cusco;1;1,522
2021;Octubre;Cusco;2;2,202
2021;Noviembre;Cusco;0;548
2021;Noviembre;Cusco;1;1,558
2021;Noviembre;Cusco;2;2,106
2021;Diciembre;Cusco;0;419
2021;Diciembre;Cusco;1;189
2021;Diciembre;Cusco;2;608
2021;Enero;Cusco;0;5,415
2021;Enero;Cusco;1;471
2021;Enero;Cusco;2;5,886
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;2,585
2021;Marzo;Cusco;1;594
2021;Marzo;Cusco;2;3,179
2021;Abril;Cusco;0;3,165
2021;Abril;Cusco;1;995
2021;Abril;Cusco;2;4,160
2021;Mayo;Cusco;0;8,314
2021;Mayo;Cusco;1;4,011
2021;Mayo;Cusco;2;12,325
2021;Junio;Cusco;0;1,626
2021;Junio;Cusco;1;238
2021;Junio;Cusco;2;1,864
2021;Julio;Cusco;0;20,505
2021;Julio;Cusco;1;10,838
2021;Julio;Cusco;2;31,343
2021;Agosto;Cusco;0;25,118
2021;Agosto;Cusco;1;11,023
2021;Agosto;Cusco;2;36,141
2021;Setiembre;Cusco;0;21,935
2021;Setiembre;Cusco;1;9,293
2021;Setiembre;Cusco;2;31,228
2021;Octubre;Cusco;0;27,855
2021;Octubre;Cusco;1;13,258
2021;Octubre;Cusco;2;41,113
2021;Noviembre;Cusco;0;19,925
2021;Noviembre;Cusco;1;12,135
2021;Noviembre;Cusco;2;32,060
2021;Diciembre;Cusco;0;14,648
2021;Diciembre;Cusco;1;11,511
2021;Diciembre;Cusco;2;26,159
2021;Enero;Cusco;0;1,034
2021;Enero;Cusco;1;23
2021;Enero;Cusco;2;1,057
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;425
2021;Marzo;Cusco;1;20
2021;Marzo;Cusco;2;445
2021;Abril;Cusco;0;474
2021;Abril;Cusco;1;51
2021;Abril;Cusco;2;525
2021;Mayo;Cusco;0;1,518
2021;Mayo;Cusco;1;124
2021;Mayo;Cusco;2;1,642
2021;Junio;Cusco;0;1,626
2021;Junio;Cusco;1;238
2021;Junio;Cusco;2;1,864
2021;Julio;Cusco;0;4,389
2021;Julio;Cusco;1;375
2021;Julio;Cusco;2;4,764
2021;Agosto;Cusco;0;7,073
2021;Agosto;Cusco;1;360
2021;Agosto;Cusco;2;7,433
2021;Setiembre;Cusco;0;5,174
2021;Setiembre;Cusco;1;346
2021;Setiembre;Cusco;2;5,520
2021;Octubre;Cusco;0;7,114
2021;Octubre;Cusco;1;667
2021;Octubre;Cusco;2;7,781
2021;Noviembre;Cusco;0;4,071
2021;Noviembre;Cusco;1;680
2021;Noviembre;Cusco;2;4,751
2021;Diciembre;Cusco;0;3,111
2021;Diciembre;Cusco;1;731
2021;Diciembre;Cusco;2;3,842
2021;Enero;Cusco;0;30
2021;Enero;Cusco;1;0
2021;Enero;Cusco;2;30
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;28
2021;Marzo;Cusco;1;0
2021;Marzo;Cusco;2;28
2021;Abril;Cusco;0;30
2021;Abril;Cusco;1;0
2021;Abril;Cusco;2;30
2021;Mayo;Cusco;0;30
2021;Mayo;Cusco;1;0
2021;Mayo;Cusco;2;30
2021;Junio;Cusco;0;29
2021;Junio;Cusco;1;0
2021;Junio;Cusco;2;29
2021;Julio;Cusco;0;40
2021;Julio;Cusco;1;0
2021;Julio;Cusco;2;40
2021;Agosto;Cusco;0;46
2021;Agosto;Cusco;1;0
2021;Agosto;Cusco;2;46
2021;Setiembre;Cusco;0;47
2021;Setiembre;Cusco;1;0
2021;Setiembre;Cusco;2;47
2021;Octubre;Cusco;0;38
2021;Octubre;Cusco;1;30
2021;Octubre;Cusco;2;68
2021;Noviembre;Cusco;0;0
2021;Noviembre;Cusco;1;18
2021;Noviembre;Cusco;2;18
2021;Diciembre;Cusco;0;38
2021;Diciembre;Cusco;1;34
2021;Diciembre;Cusco;2;72
2021;Enero;Cusco;0;75
2021;Enero;Cusco;1;5
2021;Enero;Cusco;2;80
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;53
2021;Marzo;Cusco;1;2
2021;Marzo;Cusco;2;55
2021;Abril;Cusco;0;124
2021;Abril;Cusco;1;22
2021;Abril;Cusco;2;146
2021;Mayo;Cusco;0;124
2021;Mayo;Cusco;1;22
2021;Mayo;Cusco;2;146
2021;Junio;Cusco;0;194
2021;Junio;Cusco;1;43
2021;Junio;Cusco;2;237
2021;Julio;Cusco;0;611
2021;Julio;Cusco;1;105
2021;Julio;Cusco;2;716
2021;Agosto;Cusco;0;550
2021;Agosto;Cusco;1;107
2021;Agosto;Cusco;2;657
2021;Setiembre;Cusco;0;483
2021;Setiembre;Cusco;1;93
2021;Setiembre;Cusco;2;576
2021;Octubre;Cusco;0;461
2021;Octubre;Cusco;1;77
2021;Octubre;Cusco;2;538
2021;Noviembre;Cusco;0;233
2021;Noviembre;Cusco;1;189
2021;Noviembre;Cusco;2;422
2021;Diciembre;Cusco;0;145
2021;Diciembre;Cusco;1;189
2021;Diciembre;Cusco;2;334
2021;Enero;Cusco;0;50
2021;Enero;Cusco;1;0
2021;Enero;Cusco;2;50
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;39
2021;Marzo;Cusco;1;0
2021;Marzo;Cusco;2;39
2021;Abril;Cusco;0;62
2021;Abril;Cusco;1;0
2021;Abril;Cusco;2;62
2021;Mayo;Cusco;0;79
2021;Mayo;Cusco;1;0
2021;Mayo;Cusco;2;79
2021;Junio;Cusco;0;49
2021;Junio;Cusco;1;32
2021;Junio;Cusco;2;81
2021;Julio;Cusco;0;68
2021;Julio;Cusco;1;30
2021;Julio;Cusco;2;98
2021;Agosto;Cusco;0;107
2021;Agosto;Cusco;1;0
2021;Agosto;Cusco;2;107
2021;Setiembre;Cusco;0;46
2021;Setiembre;Cusco;1;56
2021;Setiembre;Cusco;2;102
2021;Octubre;Cusco;0;46
2021;Octubre;Cusco;1;56
2021;Octubre;Cusco;2;102
2021;Noviembre;Cusco;0;37
2021;Noviembre;Cusco;1;52
2021;Noviembre;Cusco;2;89
2021;Diciembre;Cusco;0;36
2021;Diciembre;Cusco;1;189
2021;Diciembre;Cusco;2;225
2021;Enero;Cusco;0;19,861
2021;Enero;Cusco;1;2,465
2021;Enero;Cusco;2;22,326
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;7,728
2021;Marzo;Cusco;1;1,000
2021;Marzo;Cusco;2;8,728
2021;Abril;Cusco;0;8,059
2021;Abril;Cusco;1;2,799
2021;Abril;Cusco;2;10,858
2021;Mayo;Cusco;0;16,847
2021;Mayo;Cusco;1;4,464
2021;Mayo;Cusco;2;21,311
2021;Junio;Cusco;0;18,296
2021;Junio;Cusco;1;9,118
2021;Junio;Cusco;2;27,414
2021;Julio;Cusco;0;36,607
2021;Julio;Cusco;1;12,369
2021;Julio;Cusco;2;48,976
2021;Agosto;Cusco;0;44,884
2021;Agosto;Cusco;1;11,644
2021;Agosto;Cusco;2;56,528
2021;Setiembre;Cusco;0;36,299
2021;Setiembre;Cusco;1;16,602
2021;Setiembre;Cusco;2;52,901
2021;Octubre;Cusco;0;43,250
2021;Octubre;Cusco;1;19,300
2021;Octubre;Cusco;2;62,550
2021;Noviembre;Cusco;0;31,198
2021;Noviembre;Cusco;1;29,001
2021;Noviembre;Cusco;2;60,199
2021;Diciembre;Cusco;0;22,898
2021;Diciembre;Cusco;1;26,229
2021;Diciembre;Cusco;2;49,127
2021;Enero;Cusco;0;0
2021;Enero;Cusco;1;0
2021;Enero;Cusco;2;0
2021;Febrero;Cusco;0;0
2021;Febrero;Cusco;1;0
2021;Febrero;Cusco;2;0
2021;Marzo;Cusco;0;0
2021;Marzo;Cusco;1;0
2021;Marzo;Cusco;2;0
2021;Abril;Cusco;0;0
2021;Abril;Cusco;1;0
2021;Abril;Cusco;2;0
2021;Mayo;Cusco;0;0
2021;Mayo;Cusco;1;0
2021;Mayo;Cusco;2;0
2021;Junio;Cusco;0;0
2021;Junio;Cusco;1;0
2021;Junio;Cusco;2;0
2021;Julio;Cusco;0;0
2021;Julio;Cusco;1;33
2021;Julio;Cusco;2;33
2021;Agosto;Cusco;0;0
2021;Agosto;Cusco;1;0
2021;Agosto;Cusco;2;0
2021;Setiembre;Cusco;0;0
2021;Setiembre;Cusco;1;28
2021;Setiembre;Cusco;2;28
2021;Octubre;Cusco;0;0
2021;Octubre;Cusco;1;35
2021;Octubre;Cusco;2;35
2021;Noviembre;Cusco;0;0
2021;Noviembre;Cusco;1;12
2021;Noviembre;Cusco;2;12
2021;Diciembre;Cusco;0;0
2021;Diciembre;Cusco;1;4
2021;Diciembre;Cusco;2;4
2021;Enero;Huanuco;0;0
2021;Enero;Huanuco;1;0
2021;Enero;Huanuco;2;0
2021;Febrero;Huanuco;0;0
2021;Febrero;Huanuco;1;0
2021;Febrero;Huanuco;2;0
2021;Marzo;Huanuco;0;0
2021;Marzo;Huanuco;1;0
2021;Marzo;Huanuco;2;0
2021;Abril;Huanuco;0;0
2021;Abril;Huanuco;1;0
2021;Abril;Huanuco;2;0
2021;Mayo;Huanuco;0;0
2021;Mayo;Huanuco;1;0
2021;Mayo;Huanuco;2;0
2021;Junio;Huanuco;0;0
2021;Junio;Huanuco;1;0
2021;Junio;Huanuco;2;0
2021;Julio;Huanuco;0;0
2021;Julio;Huanuco;1;0
2021;Julio;Huanuco;2;0
2021;Agosto;Huanuco;0;0
2021;Agosto;Huanuco;1;0
2021;Agosto;Huanuco;2;0
2021;Setiembre;Huanuco;0;0
2021;Setiembre;Huanuco;1;0
2021;Setiembre;Huanuco;2;0
2021;Octubre;Huanuco;0;0
2021;Octubre;Huanuco;1;0
2021;Octubre;Huanuco;2;0
2021;Noviembre;Huanuco;0;0
2021;Noviembre;Huanuco;1;0
2021;Noviembre;Huanuco;2;0
2021;Diciembre;Huanuco;0;0
2021;Diciembre;Huanuco;1;0
2021;Diciembre;Huanuco;2;0
2021;Enero;Huanuco;0;638
2021;Enero;Huanuco;1;0
2021;Enero;Huanuco;2;638
2021;Febrero;Huanuco;0;0
2021;Febrero;Huanuco;1;0
2021;Febrero;Huanuco;2;0
2021;Marzo;Huanuco;0;579
2021;Marzo;Huanuco;1;0
2021;Marzo;Huanuco;2;579
2021;Abril;Huanuco;0;482
2021;Abril;Huanuco;1;0
2021;Abril;Huanuco;2;482
2021;Mayo;Huanuco;0;704
2021;Mayo;Huanuco;1;0
2021;Mayo;Huanuco;2;704
2021;Junio;Huanuco;0;1,127
2021;Junio;Huanuco;1;0
2021;Junio;Huanuco;2;1,127
2021;Julio;Huanuco;0;1,974
2021;Julio;Huanuco;1;0
2021;Julio;Huanuco;2;1,974
2021;Agosto;Huanuco;0;1,704
2021;Agosto;Huanuco;1;1
2021;Agosto;Huanuco;2;1,705
2021;Setiembre;Huanuco;0;1,017
2021;Setiembre;Huanuco;1;9
2021;Setiembre;Huanuco;2;1,026
2021;Octubre;Huanuco;0;1,046
2021;Octubre;Huanuco;1;6
2021;Octubre;Huanuco;2;1,052
2021;Noviembre;Huanuco;0;642
2021;Noviembre;Huanuco;1;4
2021;Noviembre;Huanuco;2;646
2021;Diciembre;Huanuco;0;454
2021;Diciembre;Huanuco;1;0
2021;Diciembre;Huanuco;2;454
2021;Enero;Ica;0;0
2021;Enero;Ica;1;0
2021;Enero;Ica;2;0
2021;Febrero;Ica;0;0
2021;Febrero;Ica;1;0
2021;Febrero;Ica;2;0
2021;Marzo;Ica;0;0
2021;Marzo;Ica;1;0
2021;Marzo;Ica;2;0
2021;Abril;Ica;0;0
2021;Abril;Ica;1;0
2021;Abril;Ica;2;0
2021;Mayo;Ica;0;0
2021;Mayo;Ica;1;0
2021;Mayo;Ica;2;0
2021;Junio;Ica;0;0
2021;Junio;Ica;1;0
2021;Junio;Ica;2;0
2021;Julio;Ica;0;0
2021;Julio;Ica;1;0
2021;Julio;Ica;2;0
2021;Agosto;Ica;0;0
2021;Agosto;Ica;1;0
2021;Agosto;Ica;2;0
2021;Setiembre;Ica;0;0
2021;Setiembre;Ica;1;0
2021;Setiembre;Ica;2;0
2021;Octubre;Ica;0;0
2021;Octubre;Ica;1;0
2021;Octubre;Ica;2;0
2021;Noviembre;Ica;0;0
2021;Noviembre;Ica;1;0
2021;Noviembre;Ica;2;0
2021;Diciembre;Ica;0;0
2021;Diciembre;Ica;1;0
2021;Diciembre;Ica;2;0
2021;Enero;Ica;0;0
2021;Enero;Ica;1;0
2021;Enero;Ica;2;0
2021;Febrero;Ica;0;0
2021;Febrero;Ica;1;0
2021;Febrero;Ica;2;0
2021;Marzo;Ica;0;0
2021;Marzo;Ica;1;0
2021;Marzo;Ica;2;0
2021;Abril;Ica;0;0
2021;Abril;Ica;1;0
2021;Abril;Ica;2;0
2021;Mayo;Ica;0;0
2021;Mayo;Ica;1;0
2021;Mayo;Ica;2;0
2021;Junio;Ica;0;0
2021;Junio;Ica;1;0
2021;Junio;Ica;2;0
2021;Julio;Ica;0;0
2021;Julio;Ica;1;0
2021;Julio;Ica;2;0
2021;Agosto;Ica;0;0
2021;Agosto;Ica;1;0
2021;Agosto;Ica;2;0
2021;Setiembre;Ica;0;0
2021;Setiembre;Ica;1;0
2021;Setiembre;Ica;2;0
2021;Octubre;Ica;0;0
2021;Octubre;Ica;1;0
2021;Octubre;Ica;2;0
2021;Noviembre;Ica;0;0
2021;Noviembre;Ica;1;0
2021;Noviembre;Ica;2;0
2021;Diciembre;Ica;0;0
2021;Diciembre;Ica;1;0
2021;Diciembre;Ica;2;0
2021;Enero;Ica;0;0
2021;Enero;Ica;1;0
2021;Enero;Ica;2;0
2021;Febrero;Ica;0;0
2021;Febrero;Ica;1;0
2021;Febrero;Ica;2;0
2021;Marzo;Ica;0;0
2021;Marzo;Ica;1;0
2021;Marzo;Ica;2;0
2021;Abril;Ica;0;0
2021;Abril;Ica;1;0
2021;Abril;Ica;2;0
2021;Mayo;Ica;0;0
2021;Mayo;Ica;1;0
2021;Mayo;Ica;2;0
2021;Junio;Ica;0;0
2021;Junio;Ica;1;0
2021;Junio;Ica;2;0
2021;Julio;Ica;0;0
2021;Julio;Ica;1;0
2021;Julio;Ica;2;0
2021;Agosto;Ica;0;0
2021;Agosto;Ica;1;0
2021;Agosto;Ica;2;0
2021;Setiembre;Ica;0;0
2021;Setiembre;Ica;1;0
2021;Setiembre;Ica;2;0
2021;Octubre;Ica;0;0
2021;Octubre;Ica;1;0
2021;Octubre;Ica;2;0
2021;Noviembre;Ica;0;0
2021;Noviembre;Ica;1;0
2021;Noviembre;Ica;2;0
2021;Diciembre;Ica;0;0
2021;Diciembre;Ica;1;0
2021;Diciembre;Ica;2;0
2021;Enero;Ica;0;0
2021;Enero;Ica;1;0
2021;Enero;Ica;2;0
2021;Febrero;Ica;0;0
2021;Febrero;Ica;1;0
2021;Febrero;Ica;2;0
2021;Marzo;Ica;0;0
2021;Marzo;Ica;1;0
2021;Marzo;Ica;2;0
2021;Abril;Ica;0;0
2021;Abril;Ica;1;0
2021;Abril;Ica;2;0
2021;Mayo;Ica;0;2,533
2021;Mayo;Ica;1;0
2021;Mayo;Ica;2;2,533
2021;Junio;Ica;0;2,415
2021;Junio;Ica;1;0
2021;Junio;Ica;2;2,415
2021;Julio;Ica;0;5,636
2021;Julio;Ica;1;480
2021;Julio;Ica;2;6,116
2021;Agosto;Ica;0;7,454
2021;Agosto;Ica;1;0
2021;Agosto;Ica;2;7,454
2021;Setiembre;Ica;0;4,523
2021;Setiembre;Ica;1;0
2021;Setiembre;Ica;2;4,523
2021;Octubre;Ica;0;6,998
2021;Octubre;Ica;1;0
2021;Octubre;Ica;2;6,998
2021;Noviembre;Ica;0;4,830
2021;Noviembre;Ica;1;0
2021;Noviembre;Ica;2;4,830
2021;Diciembre;Ica;0;4,751
2021;Diciembre;Ica;1;16
2021;Diciembre;Ica;2;4,767
2021;Enero;La Libertad;0;1,840
2021;Enero;La Libertad;1;121
2021;Enero;La Libertad;2;1,961
2021;Febrero;La Libertad;0;212
2021;Febrero;La Libertad;1;7
2021;Febrero;La Libertad;2;219
2021;Marzo;La Libertad;0;461
2021;Marzo;La Libertad;1;8
2021;Marzo;La Libertad;2;469
2021;Abril;La Libertad;0;292
2021;Abril;La Libertad;1;67
2021;Abril;La Libertad;2;359
2021;Mayo;La Libertad;0;750
2021;Mayo;La Libertad;1;2
2021;Mayo;La Libertad;2;752
2021;Junio;La Libertad;0;1,404
2021;Junio;La Libertad;1;28
2021;Junio;La Libertad;2;1,432
2021;Julio;La Libertad;0;7,366
2021;Julio;La Libertad;1;106
2021;Julio;La Libertad;2;7,472
2021;Agosto;La Libertad;0;7,760
2021;Agosto;La Libertad;1;73
2021;Agosto;La Libertad;2;7,833
2021;Setiembre;La Libertad;0;3,804
2021;Setiembre;La Libertad;1;122
2021;Setiembre;La Libertad;2;3,926
2021;Octubre;La Libertad;0;7,184
2021;Octubre;La Libertad;1;143
2021;Octubre;La Libertad;2;7,327
2021;Noviembre;La Libertad;0;3,361
2021;Noviembre;La Libertad;1;230
2021;Noviembre;La Libertad;2;3,591
2021;Diciembre;La Libertad;0;3,120
2021;Diciembre;La Libertad;1;383
2021;Diciembre;La Libertad;2;3,503
2021;Enero;La Libertad;0;1,655
2021;Enero;La Libertad;1;67
2021;Enero;La Libertad;2;1,722
2021;Febrero;La Libertad;0;223
2021;Febrero;La Libertad;1;19
2021;Febrero;La Libertad;2;242
2021;Marzo;La Libertad;0;434
2021;Marzo;La Libertad;1;12
2021;Marzo;La Libertad;2;446
2021;Abril;La Libertad;0;271
2021;Abril;La Libertad;1;44
2021;Abril;La Libertad;2;315
2021;Mayo;La Libertad;0;869
2021;Mayo;La Libertad;1;57
2021;Mayo;La Libertad;2;926
2021;Junio;La Libertad;0;1,238
2021;Junio;La Libertad;1;70
2021;Junio;La Libertad;2;1,308
2021;Julio;La Libertad;0;5,743
2021;Julio;La Libertad;1;174
2021;Julio;La Libertad;2;5,917
2021;Agosto;La Libertad;0;7,121
2021;Agosto;La Libertad;1;289
2021;Agosto;La Libertad;2;7,410
2021;Setiembre;La Libertad;0;3,686
2021;Setiembre;La Libertad;1;257
2021;Setiembre;La Libertad;2;3,943
2021;Octubre;La Libertad;0;6,715
2021;Octubre;La Libertad;1;314
2021;Octubre;La Libertad;2;7,029
2021;Noviembre;La Libertad;0;3,936
2021;Noviembre;La Libertad;1;372
2021;Noviembre;La Libertad;2;4,308
2021;Diciembre;La Libertad;0;3,178
2021;Diciembre;La Libertad;1;515
2021;Diciembre;La Libertad;2;3,693
2021;Enero;La Libertad;0;820
2021;Enero;La Libertad;1;37
2021;Enero;La Libertad;2;857
2021;Febrero;La Libertad;0;132
2021;Febrero;La Libertad;1;2
2021;Febrero;La Libertad;2;134
2021;Marzo;La Libertad;0;288
2021;Marzo;La Libertad;1;4
2021;Marzo;La Libertad;2;292
2021;Abril;La Libertad;0;159
2021;Abril;La Libertad;1;4
2021;Abril;La Libertad;2;163
2021;Mayo;La Libertad;0;468
2021;Mayo;La Libertad;1;20
2021;Mayo;La Libertad;2;488
2021;Junio;La Libertad;0;555
2021;Junio;La Libertad;1;15
2021;Junio;La Libertad;2;570
2021;Julio;La Libertad;0;2,282
2021;Julio;La Libertad;1;47
2021;Julio;La Libertad;2;2,329
2021;Agosto;La Libertad;0;2,518
2021;Agosto;La Libertad;1;75
2021;Agosto;La Libertad;2;2,593
2021;Setiembre;La Libertad;0;1,277
2021;Setiembre;La Libertad;1;57
2021;Setiembre;La Libertad;2;1,334
2021;Octubre;La Libertad;0;2,348
2021;Octubre;La Libertad;1;82
2021;Octubre;La Libertad;2;2,430
2021;Noviembre;La Libertad;0;1,263
2021;Noviembre;La Libertad;1;140
2021;Noviembre;La Libertad;2;1,403
2021;Diciembre;La Libertad;0;1,177
2021;Diciembre;La Libertad;1;117
